type_name,kind,owner,file,line,definition_kind,pub_use
ViewDisclosureV1,struct,aidens-contracts,crates/aidens-contracts/src/semantic.rs,223,local_def,
LocalDegradationRecordV1,struct,aidens-contracts,crates/aidens-contracts/src/semantic.rs,260,local_def,
RepoReadReportV1,struct,aidens-contracts,crates/aidens-contracts/src/tool_artifacts.rs,8,local_def,
RepoListEntryV1,struct,aidens-contracts,crates/aidens-contracts/src/tool_artifacts.rs,69,local_def,
RepoListReportV1,struct,aidens-contracts,crates/aidens-contracts/src/tool_artifacts.rs,76,local_def,
PatchProposalV1,struct,aidens-contracts,crates/aidens-contracts/src/tool_artifacts.rs,175,local_def,
PatchApplyReportV1,struct,aidens-contracts,crates/aidens-contracts/src/tool_artifacts.rs,210,local_def,
CommandRunReportV1,struct,aidens-contracts,crates/aidens-contracts/src/tool_artifacts.rs,361,local_def,
SandboxCapabilityTruthV1,struct,aidens-contracts,crates/aidens-contracts/src/tool_artifacts.rs,450,local_def,
CodexPacketV1,struct,aidens-contracts,crates/aidens-contracts/src/tool_artifacts.rs,495,local_def,
CodexPacketInputV1,struct,aidens-contracts,crates/aidens-contracts/src/tool_artifacts.rs,512,local_def,
RuntimeViewModeV1,enum,aidens-contracts,crates/aidens-contracts/src/view_runtime.rs,9,local_def,
RuntimeTimeScopeModeV1,enum,aidens-contracts,crates/aidens-contracts/src/view_runtime.rs,35,local_def,
RuntimeTimeScopeV1,struct,aidens-contracts,crates/aidens-contracts/src/view_runtime.rs,41,local_def,
IdentityExpansionPolicyV1,enum,aidens-contracts,crates/aidens-contracts/src/view_runtime.rs,75,local_def,
QueryWideningKindV1,enum,aidens-contracts,crates/aidens-contracts/src/view_runtime.rs,82,local_def,
RetrievalPolicyV1,struct,aidens-contracts,crates/aidens-contracts/src/view_runtime.rs,90,local_def,
RuntimeViewRequestV1,struct,aidens-contracts,crates/aidens-contracts/src/view_runtime.rs,184,local_def,
QueryWideningReportV1,struct,aidens-contracts,crates/aidens-contracts/src/view_runtime.rs,248,local_def,
DegradationEventV1,struct,aidens-contracts,crates/aidens-contracts/src/view_runtime.rs,299,local_def,
ProjectionDigestV1,struct,aidens-contracts,crates/aidens-contracts/src/view_runtime.rs,351,local_def,
ViewDisclosureReportV1,struct,aidens-contracts,crates/aidens-contracts/src/view_runtime.rs,419,local_def,
